"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @Ika_zarmiey: Handsome #Farhan #KuKirimCinta https://t.co/13q3QkdktY",FALSE,0,NA,2017-05-23 04:02:36,FALSE,NA,"866866929037844480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dinizulkapli",7,TRUE,FALSE,NA,NA
"2","@iamredzarosli @Ayda_Jebat Dah 2 kali tgk .mmg best. #Farhan garang sgt. #kukirimcinta",FALSE,0,"iamredzarosli",2017-05-23 04:01:15,FALSE,"866865489925910528","866866588938452993","858350401665474560","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","29ita",0,FALSE,FALSE,NA,NA
"3","RT @NishAydaComel: pandangan mata #Nisha dgan #Farhan tu bukan sesaja tau . tu pandangan ikhlas dari hati msing2 #KuKirimCinta #RedzAyda @A…",FALSE,0,NA,2017-05-23 03:58:16,FALSE,NA,"866865838057377793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",3,TRUE,FALSE,NA,NA
"4","RT @29ita: #Farhan hari ni jgn ckp nak gi kubur takut Zarul yg ddk kubur sorg2 sian #Nisha @Ayda_Jebat @iamredzarosli #KuKirimCinta <ed><U+00A0><U+00BD><ed><U+00B2><U+0098>",FALSE,0,NA,2017-05-23 03:55:46,FALSE,NA,"866865212594376704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",1,TRUE,FALSE,NA,NA
"5","#Farhan hari ni jgn ckp nak gi kubur takut Zarul yg ddk kubur sorg2 sian #Nisha @Ayda_Jebat @iamredzarosli #KuKirimCinta <ed><U+00A0><U+00BD><ed><U+00B2><U+0098>",FALSE,0,NA,2017-05-23 03:52:55,FALSE,NA,"866864492818219008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","29ita",1,FALSE,FALSE,NA,NA
"6","RT @salman100ansari: @FarOutAkhtar Oh wow amazing
#Farhan <ed><U+00A0><U+00BD><ed><U+00B2><U+0090><ed><U+00A0><U+00BD><ed><U+00B2><U+0090><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,0,NA,2017-05-23 03:47:21,FALSE,NA,"866863092038328322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salman100ansari",1,TRUE,FALSE,NA,NA
"7","@FarOutAkhtar Oh wow amazing
#Farhan <ed><U+00A0><U+00BD><ed><U+00B2><U+0090><ed><U+00A0><U+00BD><ed><U+00B2><U+0090><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,2,"FarOutAkhtar",2017-05-23 03:46:59,FALSE,"866850884994584576","866863000963207168","97865628","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salman100ansari",1,FALSE,FALSE,NA,NA
"8","RT @angah213: #KuKirimCinta @Ayda_Jebat @iamredzarosli #Farhan #Nisha #gengNisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/JlEJ1ZdeXG",FALSE,0,NA,2017-05-23 02:47:54,FALSE,NA,"866848132398669824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fiqah_ajs",12,TRUE,FALSE,NA,NA
"9","RT @NishAydaComel: pandangan mata #Nisha dgan #Farhan tu bukan sesaja tau . tu pandangan ikhlas dari hati msing2 #KuKirimCinta #RedzAyda @A…",FALSE,0,NA,2017-05-23 02:15:58,FALSE,NA,"866840096640651266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zatyechinew",3,TRUE,FALSE,NA,NA
"10","RT @NishAydaComel: pandangan mata #Nisha dgan #Farhan tu bukan sesaja tau . tu pandangan ikhlas dari hati msing2 #KuKirimCinta #RedzAyda @A…",FALSE,0,NA,2017-05-23 02:13:56,FALSE,NA,"866839585577291780",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hzwanibakhtiar",3,TRUE,FALSE,NA,NA
"11","RT @khunifauti: Sape yg kirim #zarul ke, sape smpikan kiriman #farhan kut , yg terima tu #Nisha la sape lg.. tggu #KuKirimCinta ptg ni #aka…",FALSE,0,NA,2017-05-23 02:11:26,FALSE,NA,"866838953206272003",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hzwanibakhtiar",5,TRUE,FALSE,NA,NA
"12","pandangan mata #Nisha dgan #Farhan tu bukan sesaja tau . tu pandangan ikhlas dari hati msing2 #KuKirimCinta #RedzAyda @Ayda_Jebat kan ?",FALSE,1,NA,2017-05-23 01:22:43,FALSE,NA,"866826694056792064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NishAydaComel",3,FALSE,FALSE,NA,NA
"13","Smlm tgk #KukirimCinta ,, ep 1 lawak tau , i suka part #Farhan dgn #Nisha gaduh ,, yg plg teruk ,, #Farhan pijak jam #Nisha <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-05-23 00:18:40,FALSE,NA,"866810575040282628",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cyunk_ana",0,FALSE,FALSE,NA,NA
"14","Selamat pagi #Farhan #Nisha #KuKirimCinta",FALSE,0,NA,2017-05-22 23:31:55,FALSE,NA,"866798811875639297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HishmaNorzaliza",0,FALSE,FALSE,NA,NA
"15","RT @Ika_zarmiey: Comel je muka #Farhan merajuk #KuKirimCinta @iamredzarosli https://t.co/2r3ZzgSc5F",FALSE,0,NA,2017-05-22 23:13:47,FALSE,NA,"866794245922799617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lailatulmimi",11,TRUE,FALSE,NA,NA
"16","RT @Ika_zarmiey: Comel je muka #Farhan merajuk #KuKirimCinta @iamredzarosli https://t.co/2r3ZzgSc5F",FALSE,0,NA,2017-05-22 18:11:33,FALSE,NA,"866718185822629888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alissa_qamarina",11,TRUE,FALSE,NA,NA
"17","RT @Ika_zarmiey: Garangnya #Farhan ni #KuKirimCinta @iamredzarosli https://t.co/DKoNfvW2Rz",FALSE,0,NA,2017-05-22 16:06:13,FALSE,NA,"866686645453570048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akakmanja_sg",2,TRUE,FALSE,NA,NA
"18","Alamak , #Zarul pengsan ,, x sbr tgk ep2 #KuKirimCinta ,, #Farhan handsome ,,",FALSE,0,NA,2017-05-22 16:03:23,FALSE,NA,"866685935777333248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cyunk_ana",0,FALSE,FALSE,NA,NA
"19","#KuKirimCinta 
#AydaJebat 
#RedzaRosli 
#layan
#Nisha
#Farhan
#Fahadiman
#zarul",FALSE,0,NA,2017-05-22 15:58:12,FALSE,NA,"866684628710465536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","famiena_ayume",0,FALSE,FALSE,NA,NA
"20","<ed><U+00A0><U+00BD><ed><U+00B1><U+00A6><ed><U+00A0><U+00BD><ed><U+00B1><U+00A7><ed><U+00A0><U+00BD><ed><U+00B1><U+00A6><ed><U+00A0><U+00BD><ed><U+00B2><U+009E> #AydaJebat #AJ #Nisha #RedzaRosli #RR #Farhan #FahadIman #FI #Zarul #KKC #RedzAyda… https://t.co/Ebx9CZbjGW",FALSE,2,NA,2017-05-22 15:52:34,FALSE,NA,"866683213246287872",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aydajebatAJL",0,FALSE,FALSE,NA,NA
"21","RT @FarahFarisya10: Hero Slot Akasia yang paling Comel setakat nie la @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #KuKirimCinta #kukirimcinta #farhan",FALSE,0,NA,2017-05-22 15:47:21,FALSE,NA,"866681899879505921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miraicegurlz",4,TRUE,FALSE,NA,NA
"22","Ni kalau #Farhan tgk #Nisha dgn #Zarul sweet ni mesti dia jealous <ed><U+00A0><U+00BD><ed><U+00B8><U+009D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>hahaa #KuKirimCinta @Ayda_Jebat @fahadiman93… https://t.co/hnKVSFGpL0",FALSE,4,NA,2017-05-22 15:41:51,TRUE,NA,"866680516216594432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ika_zarmiey",0,FALSE,FALSE,NA,NA
"23","Sweetnya awaa berdua ni..main mesej ku kirim ku kirim ni <ed><U+00A0><U+00BD><ed><U+00B9><U+0088><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>hahaa #KuKirimCinta #Nisha #Farhan @Ayda_Jebat… https://t.co/fntmtW0NYl",FALSE,1,NA,2017-05-22 15:32:16,TRUE,NA,"866678103145304064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ika_zarmiey",0,FALSE,FALSE,NA,NA
"24","@Ayda_Jebat @iamredzarosli Rindu #Farhan ke #Nisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"Ayda_Jebat",2017-05-22 14:45:37,FALSE,"866660784125886466","866666364898910208","308570027","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","nshafika018",0,FALSE,FALSE,NA,NA
"25","RT @sarjani_daniel: Jumpa lagi esok #KuKirimCinta #Nisha @Ayda_Jebat #Farhan @iamredzarosli #Zarul best weii tak sabar nak tengok lagi.. ht…",FALSE,0,NA,2017-05-22 14:31:35,FALSE,NA,"866662831642427392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","florance98",1,TRUE,FALSE,NA,NA
"26","Jumpa lagi esok #KuKirimCinta #Nisha @Ayda_Jebat #Farhan @iamredzarosli #Zarul best weii tak sabar nak tengok lagi.. https://t.co/4aG3ydPy9l",FALSE,1,NA,2017-05-22 14:24:48,FALSE,NA,"866661123289788417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarjani_daniel",1,FALSE,FALSE,NA,NA
"27","RT @AsyrafFarhan97: apsal dorang asyik mention #farhan aku lak yg terasa..<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #KuKirimCinta",FALSE,0,NA,2017-05-22 14:21:41,FALSE,NA,"866660338032197636",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HajSiti",5,TRUE,FALSE,NA,NA
"28","RT @ShaqirWazizi: Bersambung #KuKirimCinta #redzayda Thank You For Today #Nisha #Farhan @Ayda_Jebat @iamredzarosli <U+2709><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><U+2728> lagu tema semua best",FALSE,0,NA,2017-05-22 14:00:41,FALSE,NA,"866655053968318465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",2,TRUE,FALSE,NA,NA
"29","RT @Ika_zarmiey: Alamak #Zarul pengsan la #KuKirimCinta #Farhan @iamredzarosli @fahadiman93 https://t.co/PVPe1zdloX",FALSE,0,NA,2017-05-22 14:00:17,FALSE,NA,"866654956253626368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",3,TRUE,FALSE,NA,NA
"30","RT @Itszaza89: To be continued #KuKirimCinta 
Jumpa esok ptg lg #Nisha @Ayda_Jebat #farhan @iamredzarosli #RedzAyda 
First eps cenggini ahh…",FALSE,0,NA,2017-05-22 13:59:33,FALSE,NA,"866654769082912769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"31","RT @NurHa98: @iamredzarosli always daaboom kalau berlakon! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009E> #KuKirimCinta  #Farhan #teamfarhan",FALSE,0,NA,2017-05-22 13:56:59,FALSE,NA,"866654125722710016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"32","RT @anna_lyana21: Ala baca sinopsis nye,,cm sedih jee<ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>..
#Nisha  #zarul  #farhan ,,
#KuKirimCinta https://t.co/8rLNMsKhra",FALSE,0,NA,2017-05-22 13:51:40,FALSE,NA,"866652786439593984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"33","Ala baca sinopsis nye,,cm sedih jee<ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>..
#Nisha  #zarul  #farhan ,,
#KuKirimCinta https://t.co/8rLNMsKhra",FALSE,0,NA,2017-05-22 13:42:20,FALSE,NA,"866650438094823424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anna_lyana21",1,FALSE,FALSE,NA,NA
"34","Berbagai Kegiatan Spirit Ramadhan Pemuda Muhammadiyah Lhokseumawe https://t.co/CS6dfIB1rl #Farhan #Kolom… https://t.co/42BWSsj1Fo",FALSE,0,NA,2017-05-22 12:56:11,TRUE,NA,"866638822620119040",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tebarsuara_On",0,FALSE,FALSE,NA,NA
"35","RT @Ika_zarmiey: Alamak #Zarul pengsan la #KuKirimCinta #Farhan @iamredzarosli @fahadiman93 https://t.co/PVPe1zdloX",FALSE,0,NA,2017-05-22 12:33:54,FALSE,NA,"866633215896723456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aydafans1",3,TRUE,FALSE,NA,NA
"36","RT @ShaqirWazizi: Bersambung #KuKirimCinta #redzayda Thank You For Today #Nisha #Farhan @Ayda_Jebat @iamredzarosli <U+2709><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><U+2728> lagu tema semua best",FALSE,0,NA,2017-05-22 12:27:31,FALSE,NA,"866631608677261317",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsyrafFarhan97",2,TRUE,FALSE,NA,NA
"37","RT @AsyrafFarhan97: apsal dorang asyik mention #farhan aku lak yg terasa..<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #KuKirimCinta",FALSE,0,NA,2017-05-22 12:14:43,FALSE,NA,"866628388399718402",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarjani_daniel",5,TRUE,FALSE,NA,NA
"38","RT @AsyrafFarhan97: apsal dorang asyik mention #farhan aku lak yg terasa..<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #KuKirimCinta",FALSE,0,NA,2017-05-22 12:13:59,FALSE,NA,"866628201383985153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hzwanibakhtiar",5,TRUE,FALSE,NA,NA
"39","RT @AsyrafFarhan97: apsal dorang asyik mention #farhan aku lak yg terasa..<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #KuKirimCinta",FALSE,0,NA,2017-05-22 12:12:37,FALSE,NA,"866627857904091137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zatyechinew",5,TRUE,FALSE,NA,NA
"40","@iamredzarosli always daaboom kalau berlakon! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009E> #KuKirimCinta  #Farhan #teamfarhan",FALSE,0,"iamredzarosli",2017-05-22 12:08:09,FALSE,NA,"866626737173549056","858350401665474560","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NurHa98",1,FALSE,FALSE,NA,NA
"41","RT @Ika_zarmiey: Alamak #Zarul pengsan la #KuKirimCinta #Farhan @iamredzarosli @fahadiman93 https://t.co/PVPe1zdloX",FALSE,0,NA,2017-05-22 12:07:32,FALSE,NA,"866626581057290240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NurrulFatihah4",3,TRUE,FALSE,NA,NA
"42","RT @AsyrafFarhan97: apsal dorang asyik mention #farhan aku lak yg terasa..<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #KuKirimCinta",FALSE,0,NA,2017-05-22 12:00:46,FALSE,NA,"866624875309318145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jefrrishah26",5,TRUE,FALSE,NA,NA
"43","To be continued #KuKirimCinta 
Jumpa esok ptg lg #Nisha @Ayda_Jebat #farhan @iamredzarosli #RedzAyda 
First eps cenggini ahh <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>",FALSE,0,NA,2017-05-22 12:00:30,FALSE,NA,"866624809450459136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Itszaza89",1,FALSE,FALSE,NA,NA
"44","RT @Ika_zarmiey: Handsome #Farhan #KuKirimCinta https://t.co/13q3QkdktY",FALSE,0,NA,2017-05-22 12:00:28,FALSE,NA,"866624802760437761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jefrrishah26",7,TRUE,FALSE,NA,NA
"45","Alamak #Zarul pengsan la #KuKirimCinta #Farhan @iamredzarosli @fahadiman93 https://t.co/PVPe1zdloX",FALSE,2,NA,2017-05-22 11:59:33,FALSE,NA,"866624569347407872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ika_zarmiey",3,FALSE,FALSE,NA,NA
"46","Bersambung #KuKirimCinta #redzayda Thank You For Today #Nisha #Farhan @Ayda_Jebat @iamredzarosli <U+2709><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><U+2728> lagu tema semua best",FALSE,1,NA,2017-05-22 11:59:03,FALSE,NA,"866624445208645633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaqirWazizi",2,FALSE,FALSE,NA,NA
"47","RT @Ika_zarmiey: Garangnya #Farhan ni #KuKirimCinta @iamredzarosli https://t.co/DKoNfvW2Rz",FALSE,0,NA,2017-05-22 11:58:36,FALSE,NA,"866624333233311744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NurrulFatihah4",2,TRUE,FALSE,NA,NA
"48","Garangnya #Farhan ni #KuKirimCinta @iamredzarosli https://t.co/DKoNfvW2Rz",FALSE,2,NA,2017-05-22 11:57:12,FALSE,NA,"866623981654122496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ika_zarmiey",2,FALSE,FALSE,NA,NA
"49","#Farhan ni habis muka org dia nak tumbuk <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#RedzAyda #Kukirimcinta @iamredzarosli",FALSE,0,NA,2017-05-22 11:57:10,FALSE,NA,"866623971185250304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"50","Separuh perempuan separuh jantan #Liyana
#Farhan #Kukirimcinta #RedzAyda <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,1,NA,2017-05-22 11:53:49,FALSE,NA,"866623126972416000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"51","#Farhan buli #Liyana <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#RedzAyda #Kukirimcinta @Iamredzarosli",FALSE,0,NA,2017-05-22 11:52:39,FALSE,NA,"866622835040501762",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"52","RT @Ika_zarmiey: Sweet <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>#Nisha #Farhan #KuKirimCinta https://t.co/g1ufpSPcU6",FALSE,0,NA,2017-05-22 11:50:53,FALSE,NA,"866622390058352640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NurrulFatihah4",4,TRUE,FALSE,NA,NA
"53","RT @Ika_zarmiey: Comel je muka #Farhan merajuk #KuKirimCinta @iamredzarosli https://t.co/2r3ZzgSc5F",FALSE,0,NA,2017-05-22 11:50:01,FALSE,NA,"866622173078671360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fydaalatif",11,TRUE,FALSE,NA,NA
"54","RT @Ika_zarmiey: Sweet <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>#Nisha #Farhan #KuKirimCinta https://t.co/g1ufpSPcU6",FALSE,0,NA,2017-05-22 11:49:51,FALSE,NA,"866622128111538177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dede_elsa26",4,TRUE,FALSE,NA,NA
"55","RT @Ika_zarmiey: Sweet <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>#Nisha #Farhan #KuKirimCinta https://t.co/g1ufpSPcU6",FALSE,0,NA,2017-05-22 11:48:46,FALSE,NA,"866621857499201536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","izysanddy",4,TRUE,FALSE,NA,NA
"56","RT @Ika_zarmiey: Sweet <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>#Nisha #Farhan #KuKirimCinta https://t.co/g1ufpSPcU6",FALSE,0,NA,2017-05-22 11:48:30,FALSE,NA,"866621791459975168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarjani_daniel",4,TRUE,FALSE,NA,NA
"57","Sweet <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>#Nisha #Farhan #KuKirimCinta https://t.co/g1ufpSPcU6",FALSE,7,NA,2017-05-22 11:47:53,FALSE,NA,"866621637063356416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ika_zarmiey",4,FALSE,FALSE,NA,NA
"58","RT @Ika_zarmiey: Comel je muka #Farhan merajuk #KuKirimCinta @iamredzarosli https://t.co/2r3ZzgSc5F",FALSE,0,NA,2017-05-22 11:46:26,FALSE,NA,"866621268606427136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sein_ttb914339",11,TRUE,FALSE,NA,NA
"59","Terbaik lakonan @iamredzarosli..tak pernah menghampakan ..All the best<ed><U+00A0><U+00BD><ed><U+00B1><U+008D> #RedzAyda #Farhan",FALSE,1,NA,2017-05-22 11:45:47,FALSE,NA,"866621108048412673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"60","RT @Ika_zarmiey: Comel je muka #Farhan merajuk #KuKirimCinta @iamredzarosli https://t.co/2r3ZzgSc5F",FALSE,0,NA,2017-05-22 11:43:04,FALSE,NA,"866620421537280000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NorfaralizaAl",11,TRUE,FALSE,NA,NA
"61","RT @Ika_zarmiey: Handsome #Farhan #KuKirimCinta https://t.co/13q3QkdktY",FALSE,0,NA,2017-05-22 11:42:40,FALSE,NA,"866620323516502016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mizzrem",7,TRUE,FALSE,NA,NA
"62","RT @Ika_zarmiey: Comel je muka #Farhan merajuk #KuKirimCinta @iamredzarosli https://t.co/2r3ZzgSc5F",FALSE,0,NA,2017-05-22 11:42:30,FALSE,NA,"866620280893956096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","lyyanzz",11,TRUE,FALSE,NA,NA
"63","RT @Ika_zarmiey: Comel je muka #Farhan merajuk #KuKirimCinta @iamredzarosli https://t.co/2r3ZzgSc5F",FALSE,0,NA,2017-05-22 11:41:46,FALSE,NA,"866620097145716736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",11,TRUE,FALSE,NA,NA
"64","RT @Ika_zarmiey: Comel je muka #Farhan merajuk #KuKirimCinta @iamredzarosli https://t.co/2r3ZzgSc5F",FALSE,0,NA,2017-05-22 11:40:43,FALSE,NA,"866619833235853312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YantiMuss",11,TRUE,FALSE,NA,NA
"65","RT @twin_raidah: Tension je #Farhan ni..sian
#RedzAyda #Kukirimcinta",FALSE,0,NA,2017-05-22 11:39:33,FALSE,NA,"866619538120376324",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RasidahMorni4",1,TRUE,FALSE,NA,NA
"66","RT @Ika_zarmiey: Comel je muka #Farhan merajuk #KuKirimCinta @iamredzarosli https://t.co/2r3ZzgSc5F",FALSE,0,NA,2017-05-22 11:38:45,FALSE,NA,"866619336936443904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamredzarosli",11,TRUE,FALSE,NA,NA
"67","Tension je #Farhan ni..sian
#RedzAyda #Kukirimcinta",FALSE,0,NA,2017-05-22 11:37:49,FALSE,NA,"866619100885274624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
